person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
18,block1,horz_line,2,1,21,12,12,targ_class1,480.0,346.0,14.97
18,block1,horz_line,2,1,34,13,13,targ_class1,-466.0,-76.0,19.29
18,block1,horz_line,2,1,24,14,14,targ_class1,-293.0,-118.0,19.85
18,block1,horz_line,2,1,13,15,15,targ_class1,-236.0,-41.0,20.5
18,block1,horz_line,2,1,41,16,16,targ_class1,-196.0,-82.0,20.95
18,block1,horz_line,2,1,6,17,17,targ_class2,-431.0,-31.0,21.77
18,block1,horz_line,2,1,19,18,18,targ_class2,-147.0,-283.0,24.74
18,block1,horz_line,2,1,10,19,19,targ_class1,-278.0,-213.0,25.35
18,block1,horz_line,2,1,43,20,20,targ_class1,-321.0,-266.0,25.84
18,block1,horz_line,2,1,58,21,21,targ_class2,-212.0,-434.0,26.89
18,block1,horz_line,2,1,54,22,22,targ_class1,-50.0,-269.0,28.04
18,block1,horz_line,2,1,42,23,23,targ_class1,64.0,-308.0,28.7
18,block1,horz_line,2,1,57,24,24,targ_class2,15.0,-135.0,29.48
18,block1,horz_line,2,1,7,25,25,targ_class2,-59.0,-213.0,30.75
18,block1,horz_line,2,1,44,26,26,targ_class1,145.0,-203.0,31.54
18,block1,horz_line,2,1,15,27,27,targ_class1,266.0,-418.0,32.25
18,block1,horz_line,2,1,4,28,28,targ_class1,275.0,-219.0,33.17
18,block1,horz_line,2,1,27,29,29,targ_class2,309.0,-50.0,34.18
18,block1,horz_line,2,1,46,30,30,targ_class2,356.0,-80.0,34.92
18,block1,horz_line,2,1,1,31,31,targ_class2,235.0,-30.0,35.83
18,block1,horz_line,2,1,30,32,32,targ_class1,413.0,-32.0,39.42
18,block1,control,0,1,62,1,1,targ_class2,-360.0,326.0,1.69
18,block1,control,0,1,34,2,2,targ_class2,-412.0,237.0,2.35
18,block1,control,0,1,61,3,3,targ_class2,-424.0,177.0,2.74
18,block1,control,0,1,25,4,4,targ_class2,-234.0,185.0,3.34
18,block1,control,0,1,31,5,5,targ_class2,-396.0,71.0,3.87
18,block1,control,0,1,20,6,6,targ_class1,-122.0,181.0,4.45
18,block1,control,0,1,40,7,7,targ_class1,-6.0,303.0,4.99
18,block1,control,0,1,51,8,8,targ_class1,-93.0,431.0,6.07
18,block1,control,0,1,6,9,9,targ_class1,27.0,385.0,6.85
18,block1,control,0,1,37,10,10,targ_class2,-24.0,219.0,7.62
18,block1,control,0,1,11,11,11,targ_class2,32.0,211.0,8.0
18,block1,control,0,1,52,12,12,targ_class1,-9.0,93.0,8.6
18,block1,control,0,1,41,13,13,targ_class2,-423.0,-133.0,10.69
18,block1,control,0,1,10,14,14,targ_class1,-293.0,-269.0,11.37
18,block1,control,0,1,56,15,15,targ_class2,-410.0,-400.0,12.12
18,block1,control,0,1,5,16,16,targ_class2,-107.0,-273.0,15.52
18,block1,control,0,1,54,17,17,targ_class2,-62.0,-394.0,15.92
18,block1,control,0,1,7,18,18,targ_class2,-19.0,-351.0,16.34
18,block1,control,0,1,60,19,19,targ_class2,115.0,-33.0,17.79
18,block1,control,0,1,46,20,20,targ_class2,52.0,-70.0,18.39
18,block1,control,0,1,38,21,21,targ_class1,22.0,-118.0,18.84
18,block1,control,0,1,28,22,22,targ_class1,48.0,-303.0,19.44
18,block1,control,0,1,4,23,23,targ_class2,355.0,90.0,23.24
18,block1,control,0,1,24,24,24,targ_class2,469.0,-69.0,24.35
18,block1,control,0,1,63,25,25,targ_class1,369.0,-230.0,25.14
18,block1,control,0,1,1,26,26,targ_class1,464.0,-390.0,25.74
18,block1,control,0,1,13,27,27,targ_class1,183.0,91.0,27.08
18,block1,control,0,1,14,28,28,targ_class1,221.0,435.0,27.72
18,block1,control,0,1,22,29,29,targ_class1,364.0,396.0,28.82
18,block1,control,0,1,16,30,30,targ_class1,416.0,369.0,29.19
18,block1,control,0,1,9,31,31,targ_class1,476.0,374.0,29.67
18,block1,control,0,1,57,32,32,targ_class1,492.0,287.0,30.15
18,block1,control,1,1,24,1,1,targ_class2,-181.0,177.0,1.27
18,block1,control,1,1,32,2,2,targ_class2,-191.0,68.0,1.84
18,block1,control,1,1,59,3,3,targ_class1,-133.0,206.0,2.34
18,block1,control,1,1,2,4,4,targ_class1,-450.0,200.0,4.63
18,block1,control,1,1,3,5,5,targ_class2,-360.0,312.0,5.17
18,block1,control,1,1,40,6,6,targ_class2,-233.0,362.0,5.77
18,block1,control,1,1,25,7,7,targ_class2,-498.0,-305.0,8.59
18,block1,control,1,1,7,8,8,targ_class2,-435.0,-283.0,8.85
18,block1,control,1,1,62,9,9,targ_class1,-483.0,-252.0,9.34
18,block1,control,1,1,50,10,10,targ_class1,-242.0,-328.0,10.14
18,block1,control,1,1,21,11,11,targ_class1,-173.0,-273.0,10.6
18,block1,control,1,1,31,12,12,targ_class2,-217.0,-400.0,11.19
18,block1,control,1,1,63,13,13,targ_class1,-116.0,-350.0,11.95
18,block1,control,1,1,35,14,14,targ_class1,-134.0,-234.0,12.7
18,block1,control,1,1,38,15,15,targ_class1,-5.0,-292.0,13.6
18,block1,control,1,1,46,16,16,targ_class2,-53.0,-182.0,14.29
18,block1,control,1,1,39,17,17,targ_class1,83.0,-342.0,15.27
